date,num_transactions,total_units,total_revenue,total_profit,day_of_week,day_name,is_weekend,month,quarter,temperature,humidity,precipitation,sunshine_hours,wind_speed,weather_condition,event_name,event_type,event_impact_factor,season_factor,weekend_factor,temperature_factor,rain_factor,sunshine_factor,combined_demand_multiplier,temp_bin,season
2024-01-31,118,165,3008.0,1744.0,2,Wednesday,0,1,1,12.8,46.0,8.3,1.7,17.2,Rainy,,,1.0,0.722,1.0,1.0,0.78,0.958,0.539,Cold (<15°C),Winter
2024-02-01,154,231,3866.0,2283.0,3,Thursday,0,2,1,12.4,54.0,0.0,5.7,16.2,Partly Cloudy,,,1.0,0.724,1.0,1.0,1.0,0.99,0.716,Cold (<15°C),Winter
2024-02-02,174,201,3982.0,2235.0,4,Friday,0,2,1,10.7,44.0,0.0,3.2,12.3,Overcast,,,1.0,0.726,1.0,0.9,1.0,0.97,0.633,Cold (<15°C),Winter
2024-02-03,156,249,4774.0,2716.0,5,Saturday,1,2,1,11.9,60.0,0.0,4.2,44.9,Overcast,,,1.0,0.728,1.35,0.9,1.0,0.978,0.865,Cold (<15°C),Winter
2024-02-04,167,250,4757.0,2688.5,6,Sunday,1,2,1,13.0,52.0,3.9,2.0,7.1,Cloudy,,,1.0,0.73,1.35,1.0,1.0,0.96,0.946,Cold (<15°C),Winter
2024-02-05,174,218,3790.0,2227.5,0,Monday,0,2,1,9.1,53.0,0.0,5.3,16.1,Partly Cloudy,,,1.0,0.732,1.0,0.9,1.0,0.986,0.65,Cold (<15°C),Winter
2024-02-06,146,222,4037.0,2301.5,1,Tuesday,0,2,1,13.6,41.0,0.0,2.1,14.4,Overcast,,,1.0,0.735,1.0,1.0,1.0,0.961,0.706,Cold (<15°C),Winter
2024-02-07,153,223,3718.0,2207.0,2,Wednesday,0,2,1,15.3,44.0,0.0,5.3,12.0,Partly Cloudy,,,1.0,0.737,1.0,1.0,1.0,0.986,0.727,Cool (15-20°C),Winter
2024-02-08,145,201,3504.0,2039.5,3,Thursday,0,2,1,16.3,46.0,0.5,1.5,10.0,Cloudy,,,1.0,0.74,1.0,1.0,1.0,0.956,0.707,Cool (15-20°C),Winter
2024-02-09,148,222,4081.0,2363.0,4,Friday,0,2,1,9.0,64.0,0.0,4.2,16.8,Overcast,,,1.0,0.742,1.0,0.9,1.0,0.978,0.653,Cold (<15°C),Winter
2024-02-10,182,283,5140.0,2953.5,5,Saturday,1,2,1,11.7,31.0,0.0,4.1,30.5,Overcast,,,1.0,0.745,1.35,0.9,1.0,0.977,0.884,Cold (<15°C),Winter
2024-02-11,183,286,5194.0,2972.5,6,Sunday,1,2,1,18.4,76.0,0.0,3.9,5.5,Overcast,,,1.0,0.748,1.35,1.0,1.0,0.975,0.985,Cool (15-20°C),Winter
2024-02-12,120,167,3019.0,1760.5,0,Monday,0,2,1,11.4,83.0,26.6,1.2,33.8,Rainy,,,1.0,0.751,1.0,0.9,0.78,0.954,0.503,Cold (<15°C),Winter
2024-02-13,153,237,4224.0,2425.5,1,Tuesday,0,2,1,16.2,74.0,0.0,5.1,6.6,Partly Cloudy,,,1.0,0.754,1.0,1.0,1.0,0.985,0.742,Cool (15-20°C),Winter
2024-02-14,165,291,5506.0,3140.0,2,Wednesday,0,2,1,14.3,50.0,0.0,6.0,39.6,Partly Cloudy,Valentine's Day,event,1.45,0.757,1.0,1.0,1.0,0.992,1.088,Cold (<15°C),Winter
2024-02-15,160,245,4190.0,2438.0,3,Thursday,0,2,1,15.2,45.0,0.0,6.5,15.7,Partly Cloudy,,,1.0,0.76,1.0,1.0,1.0,0.996,0.757,Cool (15-20°C),Winter
2024-02-16,179,210,3742.0,2168.5,4,Friday,0,2,1,15.5,43.0,11.5,1.8,10.9,Rainy,,,1.0,0.763,1.0,1.0,0.78,0.958,0.57,Cool (15-20°C),Winter
2024-02-17,180,304,6150.0,3497.5,5,Saturday,1,2,1,9.4,89.0,0.0,6.7,22.4,Partly Cloudy,,,1.0,0.766,1.35,0.9,1.0,0.998,0.928,Cold (<15°C),Winter
2024-02-18,177,301,5160.0,3035.5,6,Sunday,1,2,1,14.9,63.0,0.9,2.5,28.1,Cloudy,,,1.0,0.769,1.35,1.0,1.0,0.964,1.001,Cold (<15°C),Winter
2024-02-19,138,231,4270.0,2438.0,0,Monday,0,2,1,19.5,55.0,0.0,5.9,16.8,Partly Cloudy,,,1.0,0.773,1.0,1.0,1.0,0.991,0.766,Cool (15-20°C),Winter
2024-02-20,172,195,3729.0,2115.5,1,Tuesday,0,2,1,7.3,77.0,0.0,4.7,19.2,Overcast,,,1.0,0.776,1.0,0.9,1.0,0.982,0.685,Cold (<15°C),Winter
2024-02-21,147,257,4791.0,2734.0,2,Wednesday,0,2,1,15.1,50.0,0.0,4.2,7.8,Overcast,,,1.0,0.779,1.0,1.0,1.0,0.978,0.762,Cool (15-20°C),Winter
2024-02-22,167,186,3320.0,1908.0,3,Thursday,0,2,1,19.0,52.0,10.7,3.2,26.6,Rainy,,,1.0,0.783,1.0,1.0,0.78,0.97,0.592,Cool (15-20°C),Winter
2024-02-23,157,227,3907.0,2268.0,4,Friday,0,2,1,14.6,62.0,0.0,6.3,22.4,Partly Cloudy,,,1.0,0.787,1.0,1.0,1.0,0.994,0.782,Cold (<15°C),Winter
2024-02-24,152,235,4157.0,2385.5,5,Saturday,1,2,1,20.2,62.0,5.3,3.5,6.0,Rainy,,,1.0,0.79,1.35,1.0,0.78,0.972,0.809,Warm (20-25°C),Winter
2024-02-25,178,276,4744.0,2796.0,6,Sunday,1,2,1,11.9,42.0,3.4,2.8,40.4,Cloudy,,,1.0,0.794,1.35,0.9,1.0,0.966,0.932,Cold (<15°C),Winter
2024-02-26,157,218,3745.0,2176.0,0,Monday,0,2,1,16.5,39.0,5.6,2.9,24.0,Rainy,,,1.0,0.798,1.0,1.0,0.78,0.967,0.602,Cool (15-20°C),Winter
2024-02-27,177,263,4625.0,2704.0,1,Tuesday,0,2,1,16.5,59.0,4.1,2.0,9.0,Cloudy,,,1.0,0.802,1.0,1.0,1.0,0.96,0.769,Cool (15-20°C),Winter
2024-02-28,188,254,4822.0,2756.0,2,Wednesday,0,2,1,14.9,67.0,0.0,5.3,12.8,Partly Cloudy,,,1.0,0.805,1.0,1.0,1.0,0.986,0.794,Cold (<15°C),Winter
2024-02-29,156,250,4483.0,2580.5,3,Thursday,0,2,1,19.2,46.0,0.0,3.2,17.5,Overcast,,,1.0,0.809,1.0,1.0,1.0,0.97,0.785,Cool (15-20°C),Winter
2024-03-01,165,222,4239.0,2418.0,4,Friday,0,3,1,21.0,30.0,0.0,6.0,16.8,Partly Cloudy,,,1.0,0.813,1.0,1.0,1.0,0.992,0.807,Warm (20-25°C),Spring
2024-03-02,159,232,4331.0,2507.5,5,Saturday,1,3,1,18.2,54.0,10.0,3.2,14.6,Rainy,,,1.0,0.817,1.35,1.0,0.78,0.97,0.835,Cool (15-20°C),Spring
2024-03-03,187,308,5508.0,3190.5,6,Sunday,1,3,1,19.2,47.0,0.0,5.9,8.8,Partly Cloudy,,,1.0,0.822,1.35,1.0,1.0,0.991,1.099,Cool (15-20°C),Spring
2024-03-04,131,190,3229.0,1900.5,0,Monday,0,3,1,12.3,59.0,7.9,2.5,8.9,Rainy,,,1.0,0.826,1.0,1.0,0.78,0.964,0.621,Cold (<15°C),Spring
2024-03-05,136,263,4607.0,2713.5,1,Tuesday,0,3,1,18.0,56.0,0.0,6.2,5.0,Partly Cloudy,,,1.0,0.83,1.0,1.0,1.0,0.994,0.825,Cool (15-20°C),Spring
2024-03-06,172,217,4211.0,2392.5,2,Wednesday,0,3,1,20.6,51.0,0.0,5.6,8.8,Partly Cloudy,,,1.0,0.834,1.0,1.0,1.0,0.989,0.825,Warm (20-25°C),Spring
2024-03-07,181,280,5228.0,2965.5,3,Thursday,0,3,1,15.9,55.0,0.0,7.4,31.7,Partly Cloudy,,,1.0,0.839,1.0,1.0,1.0,1.003,0.841,Cool (15-20°C),Spring
2024-03-08,173,232,4348.0,2506.5,4,Friday,0,3,1,20.9,58.0,0.0,6.1,10.9,Partly Cloudy,,,1.0,0.843,1.0,1.0,1.0,0.993,0.837,Warm (20-25°C),Spring
2024-03-09,139,280,4966.0,2906.5,5,Saturday,1,3,1,24.4,74.0,1.5,3.8,20.0,Cloudy,,,1.0,0.847,1.35,1.0,1.0,0.974,1.115,Warm (20-25°C),Spring
2024-03-10,151,312,5066.0,3004.0,6,Sunday,1,3,1,19.2,61.0,0.0,6.4,9.2,Partly Cloudy,,,1.0,0.852,1.35,1.0,1.0,0.995,1.145,Cool (15-20°C),Spring
2024-03-11,129,231,3864.0,2305.5,0,Monday,0,3,1,19.4,62.0,0.0,6.0,5.6,Partly Cloudy,,,1.0,0.856,1.0,1.0,1.0,0.992,0.85,Cool (15-20°C),Spring
2024-03-12,170,269,4835.0,2813.0,1,Tuesday,0,3,1,20.1,59.0,0.0,4.3,7.8,Overcast,,,1.0,0.861,1.0,1.0,1.0,0.978,0.842,Warm (20-25°C),Spring
2024-03-13,168,218,4015.0,2300.5,2,Wednesday,0,3,1,12.1,46.0,11.7,2.2,11.5,Rainy,,,1.0,0.866,1.0,1.0,0.78,0.962,0.649,Cold (<15°C),Spring
2024-03-14,142,241,4245.0,2438.0,3,Thursday,0,3,1,20.2,64.0,8.6,4.1,7.9,Rainy,,,1.0,0.87,1.0,1.0,0.78,0.977,0.663,Warm (20-25°C),Spring
2024-03-15,159,286,5225.0,3021.0,4,Friday,0,3,1,19.1,71.0,0.0,9.1,6.8,Sunny,,,1.0,0.875,1.0,1.0,1.0,1.017,0.89,Cool (15-20°C),Spring
2024-03-16,165,362,6600.0,3796.5,5,Saturday,1,3,1,23.3,69.0,0.0,4.9,20.0,Overcast,,,1.0,0.88,1.35,1.0,1.0,0.983,1.167,Warm (20-25°C),Spring
2024-03-17,150,292,5396.0,3104.5,6,Sunday,1,3,1,24.5,63.0,0.0,6.6,10.5,Partly Cloudy,,,1.0,0.884,1.35,1.0,1.0,0.997,1.19,Warm (20-25°C),Spring
2024-03-18,150,276,5149.0,2991.5,0,Monday,0,3,1,14.5,62.0,0.0,6.5,13.1,Partly Cloudy,,,1.0,0.889,1.0,1.0,1.0,0.996,0.886,Cold (<15°C),Spring
2024-03-19,171,264,4880.0,2826.5,1,Tuesday,0,3,1,16.9,69.0,0.0,3.3,5.1,Overcast,,,1.0,0.894,1.0,1.0,1.0,0.97,0.867,Cool (15-20°C),Spring
2024-03-20,189,312,5612.0,3243.5,2,Wednesday,0,3,1,21.6,61.0,0.0,5.2,22.8,Partly Cloudy,Independence Day,holiday,1.25,0.899,1.0,1.0,1.0,0.986,1.107,Warm (20-25°C),Spring
2024-03-21,199,275,4902.0,2850.0,3,Thursday,0,3,1,23.5,63.0,0.0,9.4,6.6,Sunny,,,1.0,0.904,1.0,1.0,1.0,1.019,0.921,Warm (20-25°C),Spring
2024-03-22,139,267,4787.0,2769.5,4,Friday,0,3,1,19.6,64.0,0.0,7.3,10.1,Partly Cloudy,,,1.0,0.909,1.0,1.0,1.0,1.002,0.911,Cool (15-20°C),Spring
2024-03-23,138,358,6475.0,3722.0,5,Saturday,1,3,1,25.1,72.0,0.0,5.2,27.5,Partly Cloudy,,,1.0,0.913,1.35,1.0,1.0,0.986,1.215,Hot (25-30°C),Spring
2024-03-24,161,310,5646.0,3275.5,6,Sunday,1,3,1,22.6,69.0,0.0,4.9,5.8,Overcast,,,1.0,0.918,1.35,1.0,1.0,0.983,1.219,Warm (20-25°C),Spring
2024-03-25,169,270,4885.0,2779.5,0,Monday,0,3,1,18.2,55.0,0.0,6.1,21.5,Partly Cloudy,,,1.0,0.923,1.0,1.0,1.0,0.993,0.917,Cool (15-20°C),Spring
2024-03-26,154,269,5043.0,2873.5,1,Tuesday,0,3,1,18.7,62.0,0.0,7.4,44.5,Partly Cloudy,,,1.0,0.928,1.0,1.0,1.0,1.003,0.931,Cool (15-20°C),Spring
2024-03-27,206,276,5101.0,2906.5,2,Wednesday,0,3,1,21.7,61.0,0.0,6.5,7.6,Partly Cloudy,,,1.0,0.933,1.0,1.0,1.0,0.996,0.93,Warm (20-25°C),Spring
2024-03-28,175,260,4766.0,2784.0,3,Thursday,0,3,1,22.1,53.0,0.0,5.9,25.0,Partly Cloudy,,,1.0,0.938,1.0,1.0,1.0,0.991,0.93,Warm (20-25°C),Spring
2024-03-29,189,270,4801.0,2824.0,4,Friday,0,3,1,22.0,50.0,0.0,10.0,8.6,Sunny,,,1.0,0.944,1.0,1.0,1.0,1.024,0.966,Warm (20-25°C),Spring
2024-03-30,167,384,7450.0,4235.0,5,Saturday,1,3,1,23.3,61.0,0.0,9.2,19.8,Sunny,,,1.0,0.949,1.35,1.0,1.0,1.018,1.303,Warm (20-25°C),Spring
2024-03-31,165,398,7730.0,4402.5,6,Sunday,1,3,1,21.3,53.0,0.0,7.5,14.1,Partly Cloudy,,,1.0,0.954,1.35,1.0,1.0,1.004,1.293,Warm (20-25°C),Spring
2024-04-01,165,284,5310.0,3035.5,0,Monday,0,4,2,21.7,47.0,0.0,7.5,24.7,Partly Cloudy,,,1.0,0.959,1.0,1.0,1.0,1.004,0.963,Warm (20-25°C),Spring
2024-04-02,182,298,5596.0,3240.5,1,Tuesday,0,4,2,20.7,86.0,0.0,5.0,5.5,Overcast,,,1.0,0.964,1.0,1.0,1.0,0.984,0.949,Warm (20-25°C),Spring
2024-04-03,161,262,4631.0,2685.0,2,Wednesday,0,4,2,21.3,52.0,0.0,7.3,43.8,Partly Cloudy,,,1.0,0.969,1.0,1.0,1.0,1.002,0.971,Warm (20-25°C),Spring
2024-04-04,149,268,4667.0,2737.5,3,Thursday,0,4,2,23.8,65.0,0.0,8.5,11.9,Partly Cloudy,,,1.0,0.974,1.0,1.0,1.0,1.012,0.986,Warm (20-25°C),Spring
2024-04-05,140,305,5548.0,3232.0,4,Friday,0,4,2,20.0,66.0,0.0,8.7,22.0,Partly Cloudy,,,1.0,0.979,1.0,1.0,1.0,1.014,0.993,Cool (15-20°C),Spring
2024-04-06,174,358,6344.0,3630.5,5,Saturday,1,4,2,22.4,64.0,0.0,6.3,8.4,Partly Cloudy,,,1.0,0.985,1.35,1.0,1.0,0.994,1.322,Warm (20-25°C),Spring
2024-04-07,175,296,5274.0,3060.0,6,Sunday,1,4,2,26.6,76.0,6.7,4.1,5.1,Rainy,,,1.0,0.99,1.35,1.0,0.78,0.977,1.018,Hot (25-30°C),Spring
2024-04-08,190,313,5734.0,3345.0,0,Monday,0,4,2,27.3,52.0,0.0,9.2,27.6,Sunny,,,1.0,0.995,1.0,1.0,1.0,1.018,1.012,Hot (25-30°C),Spring
2024-04-09,165,282,5395.0,3080.0,1,Tuesday,0,4,2,21.3,68.0,0.0,8.3,18.0,Partly Cloudy,,,1.0,1.0,1.0,1.0,1.0,1.01,1.01,Warm (20-25°C),Spring
2024-04-10,191,423,7400.0,4311.5,2,Wednesday,0,4,2,21.4,62.0,0.0,7.4,35.2,Partly Cloudy,Eid al-Fitr,holiday,1.5,1.005,1.0,1.0,1.0,1.003,1.513,Warm (20-25°C),Spring
2024-04-11,177,325,5939.0,3396.5,3,Thursday,0,4,2,21.0,79.0,0.0,8.9,41.2,Partly Cloudy,,,1.0,1.01,1.0,1.0,1.0,1.015,1.026,Warm (20-25°C),Spring
2024-04-12,156,332,5939.0,3415.0,4,Friday,0,4,2,23.5,47.0,0.0,10.1,8.5,Sunny,,,1.0,1.015,1.0,1.0,1.0,1.025,1.041,Warm (20-25°C),Spring
2024-04-13,162,395,7523.0,4291.5,5,Saturday,1,4,2,17.3,75.0,0.0,7.5,35.0,Partly Cloudy,,,1.0,1.021,1.35,1.0,1.0,1.004,1.383,Cool (15-20°C),Spring
2024-04-14,184,389,7905.0,4430.5,6,Sunday,1,4,2,21.5,66.0,0.0,7.2,5.5,Partly Cloudy,,,1.0,1.026,1.35,1.0,1.0,1.002,1.387,Warm (20-25°C),Spring
2024-04-15,171,293,4867.0,2878.5,0,Monday,0,4,2,22.2,73.0,0.0,6.4,15.4,Partly Cloudy,,,1.0,1.031,1.0,1.0,1.0,0.995,1.026,Warm (20-25°C),Spring
2024-04-16,174,328,5687.0,3328.0,1,Tuesday,0,4,2,29.5,82.0,0.0,8.9,10.2,Partly Cloudy,,,1.0,1.036,1.0,1.15,1.0,1.015,1.21,Hot (25-30°C),Spring
2024-04-17,166,283,5163.0,3004.5,2,Wednesday,0,4,2,23.1,76.0,0.0,8.3,7.7,Partly Cloudy,,,1.0,1.041,1.0,1.0,1.0,1.01,1.052,Warm (20-25°C),Spring
2024-04-18,180,307,6122.0,3482.5,3,Thursday,0,4,2,13.4,54.0,0.0,9.5,28.2,Sunny,,,1.0,1.046,1.0,1.0,1.0,1.02,1.067,Cold (<15°C),Spring
2024-04-19,156,309,5406.0,3114.0,4,Friday,0,4,2,16.1,69.0,0.0,8.3,19.2,Partly Cloudy,,,1.0,1.051,1.0,1.0,1.0,1.01,1.062,Cool (15-20°C),Spring
2024-04-20,153,466,7980.0,4693.5,5,Saturday,1,4,2,26.9,74.0,0.0,10.8,30.0,Sunny,,,1.0,1.056,1.35,1.0,1.0,1.03,1.47,Hot (25-30°C),Spring
2024-04-21,183,392,6904.0,4009.0,6,Sunday,1,4,2,18.9,70.0,0.0,10.1,5.7,Sunny,,,1.0,1.062,1.35,1.0,1.0,1.025,1.469,Cool (15-20°C),Spring
2024-04-22,159,279,4822.0,2794.5,0,Monday,0,4,2,16.6,56.0,0.0,7.5,5.0,Partly Cloudy,,,1.0,1.067,1.0,1.0,1.0,1.004,1.071,Cool (15-20°C),Spring
2024-04-23,155,312,4904.0,2913.0,1,Tuesday,0,4,2,26.5,56.0,0.0,8.8,9.3,Partly Cloudy,,,1.0,1.072,1.0,1.0,1.0,1.014,1.087,Hot (25-30°C),Spring
2024-04-24,182,298,5373.0,3108.0,2,Wednesday,0,4,2,27.9,79.0,0.0,7.8,7.4,Partly Cloudy,,,1.0,1.077,1.0,1.0,1.0,1.006,1.083,Hot (25-30°C),Spring
2024-04-25,181,334,5937.0,3416.0,3,Thursday,0,4,2,27.0,65.0,0.0,11.5,18.0,Sunny,,,1.0,1.082,1.0,1.0,1.0,1.036,1.121,Hot (25-30°C),Spring
2024-04-26,180,307,5722.0,3330.0,4,Friday,0,4,2,19.6,69.0,0.0,8.2,7.2,Partly Cloudy,,,1.0,1.087,1.0,1.0,1.0,1.01,1.097,Cool (15-20°C),Spring
2024-04-27,137,418,7276.0,4245.0,5,Saturday,1,4,2,26.1,82.0,0.0,7.1,20.0,Partly Cloudy,,,1.0,1.091,1.35,1.0,1.0,1.001,1.475,Hot (25-30°C),Spring
2024-04-28,171,494,8422.0,4934.0,6,Sunday,1,4,2,27.4,64.0,0.0,9.9,13.5,Sunny,,,1.0,1.096,1.35,1.0,1.0,1.023,1.514,Hot (25-30°C),Spring
2024-04-29,189,345,6149.0,3536.5,0,Monday,0,4,2,26.9,67.0,0.0,11.2,12.4,Sunny,,,1.0,1.101,1.0,1.0,1.0,1.034,1.138,Hot (25-30°C),Spring
2024-04-30,150,391,6384.0,3787.5,1,Tuesday,0,4,2,28.2,71.0,0.0,10.3,28.7,Sunny,,,1.0,1.106,1.0,1.15,1.0,1.026,1.306,Hot (25-30°C),Spring
2024-05-01,170,421,7198.0,4264.0,2,Wednesday,0,5,2,27.8,63.0,0.0,7.7,51.1,Partly Cloudy,Labour Day,holiday,1.15,1.111,1.0,1.0,1.0,1.006,1.285,Hot (25-30°C),Spring
2024-05-02,146,342,6085.0,3570.0,3,Thursday,0,5,2,21.7,73.0,0.0,10.9,14.9,Sunny,,,1.0,1.116,1.0,1.0,1.0,1.031,1.151,Warm (20-25°C),Spring
2024-05-03,177,340,5750.0,3417.0,4,Friday,0,5,2,25.5,76.0,0.0,10.4,20.9,Sunny,,,1.0,1.12,1.0,1.0,1.0,1.027,1.151,Hot (25-30°C),Spring
2024-05-04,184,455,7773.0,4595.5,5,Saturday,1,5,2,24.0,66.0,0.0,9.7,5.1,Sunny,,,1.0,1.125,1.35,1.0,1.0,1.022,1.552,Warm (20-25°C),Spring
2024-05-05,216,409,7663.0,4417.5,6,Sunday,1,5,2,21.1,66.0,0.0,10.1,45.9,Sunny,,,1.0,1.13,1.35,1.0,1.0,1.025,1.563,Warm (20-25°C),Spring
2024-05-06,209,400,7201.0,4171.5,0,Monday,0,5,2,29.7,70.0,0.0,8.9,28.8,Partly Cloudy,,,1.0,1.134,1.0,1.15,1.0,1.015,1.324,Hot (25-30°C),Spring
2024-05-07,163,358,6456.0,3734.0,1,Tuesday,0,5,2,27.4,64.0,0.0,8.4,29.1,Partly Cloudy,,,1.0,1.139,1.0,1.0,1.0,1.011,1.152,Hot (25-30°C),Spring
2024-05-08,187,336,6103.0,3553.0,2,Wednesday,0,5,2,25.1,65.0,0.0,8.7,29.6,Partly Cloudy,,,1.0,1.144,1.0,1.0,1.0,1.014,1.159,Hot (25-30°C),Spring
2024-05-09,193,387,6418.0,3803.0,3,Thursday,0,5,2,29.2,76.0,0.0,11.7,26.5,Sunny,,,1.0,1.148,1.0,1.15,1.0,1.038,1.37,Hot (25-30°C),Spring
2024-05-10,156,407,7014.0,4088.5,4,Friday,0,5,2,32.0,66.0,0.0,10.3,9.1,Sunny,,,1.0,1.153,1.0,1.15,1.0,1.026,1.36,Very Hot (>30°C),Spring
2024-05-11,185,461,8414.0,4871.5,5,Saturday,1,5,2,23.2,57.0,0.0,11.9,11.2,Sunny,,,1.0,1.157,1.35,1.0,1.0,1.039,1.623,Warm (20-25°C),Spring
2024-05-12,147,406,7399.0,4285.0,6,Sunday,1,5,2,23.7,65.0,0.0,7.6,9.8,Partly Cloudy,,,1.0,1.161,1.35,1.0,1.0,1.005,1.575,Warm (20-25°C),Spring
2024-05-13,182,358,6064.0,3575.0,0,Monday,0,5,2,25.9,65.0,0.0,12.3,17.0,Sunny,,,1.0,1.166,1.0,1.0,1.0,1.042,1.215,Hot (25-30°C),Spring
2024-05-14,166,390,6747.0,3944.0,1,Tuesday,0,5,2,29.9,67.0,0.0,8.3,6.3,Partly Cloudy,,,1.0,1.17,1.0,1.15,1.0,1.01,1.36,Hot (25-30°C),Spring
2024-05-15,195,345,6374.0,3673.5,2,Wednesday,0,5,2,23.7,61.0,0.0,8.3,47.4,Partly Cloudy,,,1.0,1.174,1.0,1.0,1.0,1.01,1.186,Warm (20-25°C),Spring
2024-05-16,193,331,5787.0,3350.5,3,Thursday,0,5,2,26.9,69.0,0.0,8.9,19.6,Partly Cloudy,,,1.0,1.178,1.0,1.0,1.0,1.015,1.196,Hot (25-30°C),Spring
2024-05-17,197,344,6544.0,3737.0,4,Friday,0,5,2,21.2,62.0,0.0,9.1,12.9,Sunny,,,1.0,1.183,1.0,1.0,1.0,1.017,1.202,Warm (20-25°C),Spring
2024-05-18,178,442,7791.0,4558.0,5,Saturday,1,5,2,24.8,62.0,0.0,8.9,46.5,Partly Cloudy,,,1.0,1.187,1.35,1.0,1.0,1.015,1.626,Warm (20-25°C),Spring
2024-05-19,194,444,7984.0,4617.5,6,Sunday,1,5,2,24.7,73.0,0.0,10.3,6.2,Sunny,,,1.0,1.191,1.35,1.0,1.0,1.026,1.65,Warm (20-25°C),Spring
2024-05-20,173,388,6602.0,3889.5,0,Monday,0,5,2,27.5,88.0,0.0,12.5,8.7,Sunny,,,1.0,1.195,1.0,1.0,1.0,1.044,1.247,Hot (25-30°C),Spring
2024-05-21,153,403,7089.0,4116.0,1,Tuesday,0,5,2,29.4,60.0,0.0,8.1,8.8,Partly Cloudy,,,1.0,1.198,1.0,1.15,1.0,1.009,1.39,Hot (25-30°C),Spring
2024-05-22,168,375,6807.0,3891.0,2,Wednesday,0,5,2,29.9,82.0,0.0,10.9,6.3,Sunny,,,1.0,1.202,1.0,1.15,1.0,1.031,1.426,Hot (25-30°C),Spring
2024-05-23,202,462,7856.0,4659.0,3,Thursday,0,5,2,28.8,75.0,0.0,13.1,18.7,Sunny,,,1.0,1.206,1.0,1.15,1.0,1.049,1.455,Hot (25-30°C),Spring
2024-05-24,155,422,7189.0,4220.5,4,Friday,0,5,2,29.4,70.0,0.0,10.5,8.5,Sunny,,,1.0,1.21,1.0,1.15,1.0,1.028,1.43,Hot (25-30°C),Spring
2024-05-25,176,532,8991.0,5274.0,5,Saturday,1,5,2,29.0,71.0,0.0,10.0,18.4,Sunny,,,1.0,1.213,1.35,1.15,1.0,1.024,1.929,Hot (25-30°C),Spring
2024-05-26,143,557,9370.0,5460.5,6,Sunday,1,5,2,28.6,72.0,0.0,10.4,21.6,Sunny,,,1.0,1.217,1.35,1.15,1.0,1.027,1.941,Hot (25-30°C),Spring
2024-05-27,166,356,5972.0,3532.0,0,Monday,0,5,2,27.0,81.0,0.0,13.2,5.1,Sunny,,,1.0,1.221,1.0,1.0,1.0,1.05,1.281,Hot (25-30°C),Spring
2024-05-28,205,361,6421.0,3749.0,1,Tuesday,0,5,2,25.9,90.0,0.0,12.8,8.3,Sunny,,,1.0,1.224,1.0,1.0,1.0,1.046,1.281,Hot (25-30°C),Spring
2024-05-29,157,370,6492.0,3804.5,2,Wednesday,0,5,2,26.0,75.0,0.0,11.3,5.2,Sunny,,,1.0,1.227,1.0,1.0,1.0,1.034,1.27,Hot (25-30°C),Spring
2024-05-30,187,387,7060.0,4107.5,3,Thursday,0,5,2,29.2,65.0,0.0,9.7,8.4,Sunny,,,1.0,1.231,1.0,1.15,1.0,1.022,1.446,Hot (25-30°C),Spring
2024-05-31,147,381,7380.0,4263.5,4,Friday,0,5,2,27.4,66.0,0.0,13.2,6.0,Sunny,,,1.0,1.234,1.0,1.0,1.0,1.05,1.295,Hot (25-30°C),Spring
2024-06-01,185,594,10625.0,6192.5,5,Saturday,1,6,2,30.6,78.0,0.0,11.5,14.4,Sunny,,,1.0,1.237,1.35,1.15,1.0,1.036,1.99,Very Hot (>30°C),Summer
2024-06-02,169,555,9878.0,5734.0,6,Sunday,1,6,2,29.1,61.0,0.0,11.1,5.9,Sunny,,,1.0,1.24,1.35,1.15,1.0,1.033,1.989,Hot (25-30°C),Summer
2024-06-03,158,458,8550.0,4889.5,0,Monday,0,6,2,32.8,80.0,0.0,10.5,14.3,Sunny,,,1.0,1.243,1.0,1.15,1.0,1.028,1.47,Very Hot (>30°C),Summer
2024-06-04,198,351,6624.0,3736.0,1,Tuesday,0,6,2,25.4,59.0,0.0,12.5,12.3,Sunny,,,1.0,1.246,1.0,1.0,1.0,1.044,1.301,Hot (25-30°C),Summer
2024-06-05,218,444,7910.0,4537.0,2,Wednesday,0,6,2,29.7,60.0,0.0,11.9,11.7,Sunny,,,1.0,1.249,1.0,1.15,1.0,1.039,1.493,Hot (25-30°C),Summer
2024-06-06,163,454,8503.0,4874.0,3,Thursday,0,6,2,33.8,66.0,0.0,10.2,5.3,Sunny,,,1.0,1.252,1.0,1.15,1.0,1.026,1.477,Very Hot (>30°C),Summer
2024-06-07,182,341,6363.0,3654.5,4,Friday,0,6,2,22.5,74.0,0.0,8.0,13.1,Partly Cloudy,,,1.0,1.255,1.0,1.0,1.0,1.008,1.265,Warm (20-25°C),Summer
2024-06-08,168,555,9931.0,5740.0,5,Saturday,1,6,2,26.4,88.0,0.0,9.9,7.1,Sunny,,,1.0,1.258,1.35,1.0,1.0,1.023,1.737,Hot (25-30°C),Summer
2024-06-09,153,439,7745.0,4514.5,6,Sunday,1,6,2,26.4,82.0,0.0,11.4,18.9,Sunny,,,1.0,1.26,1.35,1.0,1.0,1.035,1.761,Hot (25-30°C),Summer
2024-06-10,171,391,7036.0,4093.5,0,Monday,0,6,2,26.9,68.0,0.0,11.1,14.2,Sunny,,,1.0,1.263,1.0,1.0,1.0,1.033,1.304,Hot (25-30°C),Summer
